timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1544248721857,28694,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-17,,true,,1328,472,45,45,null,28693,0,0
1544248720787,29766,View map,200,OK,ThreadGroup 1-6,text,true,,66067,472,44,44,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.62%2C+54.14%2C+27.92%29,29765,0,1
1544248720787,29766,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-6,,true,,66067,472,44,44,null,29765,0,1
1544248721339,29216,View map,200,OK,ThreadGroup 1-108,text,true,,32509,472,43,43,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.62%2C+54.20%2C+27.92%29,29214,0,0
1544248721338,29216,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-108,,true,,32509,472,43,43,null,29214,1,0
1544248720838,29718,View map,200,OK,ThreadGroup 1-107,text,true,,53033,472,42,42,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.62%2C+54.17%2C+27.92%29,29717,0,1
1544248720837,29718,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-107,,true,,53033,472,42,42,null,29717,1,1
1544248721839,28719,View map,200,OK,ThreadGroup 1-109,text,true,,13719,472,41,41,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.62%2C+54.23%2C+27.92%29,28718,0,1
1544248721839,28719,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-109,,true,,13719,472,41,41,null,28718,0,1
1544248721993,29193,View map,200,OK,ThreadGroup 1-12,text,true,,27455,472,40,40,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.65%2C+54.14%2C+27.95%29,29190,0,1
1544248721993,29193,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-12,,true,,27455,472,40,40,null,29190,1,1
1544248722162,29027,View map,200,OK,ThreadGroup 1-5,text,true,,23956,472,39,39,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.65%2C+54.17%2C+27.95%29,29026,0,1
1544248722162,29027,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-5,,true,,23956,472,39,39,null,29026,0,1
1544248722174,29017,View map,200,OK,ThreadGroup 1-68,text,true,,14783,472,38,38,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.65%2C+54.20%2C+27.95%29,29016,0,1
1544248722173,29017,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-68,,true,,14783,472,38,38,null,29016,1,1
1544248722267,28926,View map,200,OK,ThreadGroup 1-43,text,true,,6646,472,37,37,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.65%2C+54.23%2C+27.95%29,28925,0,1
1544248722267,28926,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-43,,true,,6646,472,37,37,null,28925,0,1
1544248722340,28854,View map,200,OK,ThreadGroup 1-110,text,true,,628,472,36,36,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.65%2C+54.25%2C+27.95%29,28853,0,1
1544248722339,28854,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-110,,true,,628,472,36,36,null,28853,1,1
1544248722842,28773,View map,200,OK,ThreadGroup 1-111,text,true,,275,472,35,35,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.68%2C+54.14%2C+27.98%29,28772,0,2
1544248722841,28773,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-111,,true,,275,472,35,35,null,28772,1,2
1544248723321,28296,View map,200,OK,ThreadGroup 1-70,text,true,,275,472,34,34,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.68%2C+54.17%2C+27.98%29,28295,0,0
1544248723320,28296,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-70,,true,,275,472,34,34,null,28295,2,0
1544248723341,28278,View map,200,OK,ThreadGroup 1-112,text,true,,275,472,33,33,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.68%2C+54.20%2C+27.98%29,28278,0,1
1544248723341,28278,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-112,,true,,275,472,33,33,null,28278,1,1
1544248723405,28217,View map,200,OK,ThreadGroup 1-69,text,true,,275,472,32,32,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.68%2C+54.23%2C+27.98%29,28216,0,1
1544248723405,28217,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-69,,true,,275,472,32,32,null,28216,0,1
1544248723512,28111,View map,200,OK,ThreadGroup 1-45,text,true,,275,472,31,31,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.68%2C+54.25%2C+27.98%29,28111,0,1
1544248723512,28111,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-45,,true,,275,472,31,31,null,28111,1,1
1544248724572,28331,View map,200,OK,ThreadGroup 1-34,text,true,,4157,472,30,30,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.44%2C+54.25%2C+27.74%29,28269,0,1
1544248724572,28331,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-34,,true,,4157,472,30,30,null,28269,0,1
1544248724343,28896,View map,200,OK,ThreadGroup 1-114,text,true,,61868,472,29,29,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.44%2C+54.23%2C+27.74%29,28834,0,0
1544248724342,28896,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-114,,true,,61868,472,29,29,null,28834,1,0
1544248723843,30069,View map,200,OK,ThreadGroup 1-113,text,true,,141168,472,28,28,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.44%2C+54.20%2C+27.74%29,30016,0,1
1544248723842,30069,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-113,,true,,141168,472,28,28,null,30016,1,1
1544248723544,30787,View map,200,OK,ThreadGroup 1-8,text,true,,312216,472,27,27,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.44%2C+54.14%2C+27.74%29,30766,0,0
1544248723543,30787,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-8,,true,,312216,472,27,27,null,30766,1,0
1544248723637,30755,View map,200,OK,ThreadGroup 1-44,text,true,,233784,472,26,26,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.44%2C+54.17%2C+27.74%29,30753,0,0
1544248723636,30755,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-44,,true,,233784,472,26,26,null,30753,2,0
1544248724618,31134,View map,200,OK,ThreadGroup 1-71,text,true,,55844,472,25,25,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.47%2C+54.23%2C+27.77%29,31071,0,0
1544248724618,31134,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-71,,true,,55844,472,25,25,null,31071,0,0
1544248724844,31063,View map,200,OK,ThreadGroup 1-115,text,true,,3450,472,24,24,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.47%2C+54.25%2C+27.77%29,31001,0,1
1544248724844,31063,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-115,,true,,3450,472,24,24,null,31001,1,1
1544248724615,31535,View map,200,OK,ThreadGroup 1-72,text,true,,125990,472,23,23,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.47%2C+54.20%2C+27.77%29,31514,0,1
1544248724615,31535,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-72,,true,,125990,472,23,23,null,31514,0,1
1544248724610,31602,View map,200,OK,ThreadGroup 1-47,text,true,,272328,472,22,22,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.47%2C+54.14%2C+27.77%29,31570,0,1
1544248724610,31602,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-47,,true,,272328,472,22,22,null,31570,0,1
1544248724612,31799,View map,200,OK,ThreadGroup 1-16,text,true,,204477,472,21,21,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.47%2C+54.17%2C+27.77%29,31780,0,1
1544248724612,31799,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-16,,true,,204477,472,21,21,null,31780,0,1
1544248725503,31952,View map,200,OK,ThreadGroup 1-75,text,true,,3094,472,20,20,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.50%2C+54.25%2C+27.80%29,31891,0,2
1544248725503,31952,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-75,,true,,3094,472,20,20,null,31891,1,2
1544248725489,32146,View map,200,OK,ThreadGroup 1-74,text,true,,49457,472,19,19,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.50%2C+54.23%2C+27.80%29,32082,0,14
1544248725489,32146,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-74,,true,,49457,472,19,19,null,32082,1,14
1544248725488,32779,View map,200,OK,ThreadGroup 1-35,text,true,,108243,472,18,18,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.50%2C+54.20%2C+27.80%29,32748,0,1
1544248725488,32779,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-35,,true,,108243,472,18,18,null,32748,1,1
1544248725345,32993,View map,200,OK,ThreadGroup 1-116,text,true,,229866,472,17,17,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.50%2C+54.14%2C+27.80%29,32991,0,1
1544248725344,32993,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-116,,true,,229866,472,17,17,null,32991,1,1
1544248725487,32854,View map,200,OK,ThreadGroup 1-73,text,true,,173656,472,16,16,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.50%2C+54.17%2C+27.80%29,32853,0,1
1544248725487,32854,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-73,,true,,173656,472,16,16,null,32853,1,1
1544248726184,33184,View map,200,OK,ThreadGroup 1-49,text,true,,2390,472,15,15,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.53%2C+54.25%2C+27.83%29,33118,0,1
1544248726184,33184,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-49,,true,,2390,472,15,15,null,33118,0,1
1544248726183,33344,View map,200,OK,ThreadGroup 1-77,text,true,,36378,472,14,14,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.53%2C+54.23%2C+27.83%29,33280,0,0
1544248726182,33344,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-77,,true,,36378,472,14,14,null,33280,1,0
1544248726180,33578,View map,200,OK,ThreadGroup 1-76,text,true,,85966,472,13,13,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.53%2C+54.20%2C+27.83%29,33576,0,1
1544248726180,33578,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-76,,true,,85966,472,13,13,null,33576,0,1
1544248725503,34269,View map,200,OK,ThreadGroup 1-46,text,true,,179272,472,12,12,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.53%2C+54.14%2C+27.83%29,34255,0,2
1544248725503,34269,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-46,,true,,179272,472,12,12,null,34255,0,2
1544248725845,34003,View map,200,OK,ThreadGroup 1-117,text,true,,134055,472,11,11,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.53%2C+54.17%2C+27.83%29,33990,0,1
1544248725845,34003,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-117,,true,,134055,472,11,11,null,33990,0,1
1544248726617,34390,View map,200,OK,ThreadGroup 1-33,text,true,,2038,472,10,10,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.56%2C+54.25%2C+27.86%29,34326,0,0
1544248726616,34390,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-33,,true,,2038,472,10,10,null,34326,1,0
1544248726615,34498,View map,200,OK,ThreadGroup 1-48,text,true,,28594,472,9,9,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.56%2C+54.23%2C+27.86%29,34485,0,0
1544248726614,34498,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-48,,true,,28594,472,9,9,null,34485,1,0
1544248726187,34928,View map,200,OK,ThreadGroup 1-50,text,true,,143537,472,8,8,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.56%2C+54.14%2C+27.86%29,34927,0,1
1544248726187,34928,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-50,,true,,143537,472,8,8,null,34927,1,1
1544248726346,34771,View map,200,OK,ThreadGroup 1-118,text,true,,66821,472,7,7,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.56%2C+54.20%2C+27.86%29,34770,0,0
1544248726345,34771,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-118,,true,,66821,472,7,7,null,34770,2,0
1544248726189,34942,View map,200,OK,ThreadGroup 1-21,text,true,,106793,472,6,6,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.56%2C+54.17%2C+27.86%29,34929,0,0
1544248726188,34942,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-21,,true,,106793,472,6,6,null,34929,1,0
1544248727345,34744,View map,200,OK,ThreadGroup 1-120,text,true,,1328,472,5,5,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.59%2C+54.25%2C+27.89%29,34722,0,1
1544248727345,34744,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-120,,true,,1328,472,5,5,null,34722,0,1
1544248726845,35295,View map,200,OK,ThreadGroup 1-119,text,true,,20090,472,4,4,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.59%2C+54.23%2C+27.89%29,35274,0,1
1544248726845,35295,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-119,,true,,20090,472,4,4,null,35274,1,1
1544248726619,35557,View map,200,OK,ThreadGroup 1-78,text,true,,101154,472,3,3,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.59%2C+54.14%2C+27.89%29,35554,0,1
1544248726619,35557,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-78,,true,,101154,472,3,3,null,35554,1,1
1544248726710,35468,View map,200,OK,ThreadGroup 1-80,text,true,,47377,472,2,2,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.59%2C+54.20%2C+27.89%29,35467,0,1
1544248726710,35468,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-80,,true,,47377,472,2,2,null,35467,0,1
1544248726626,35552,View map,200,OK,ThreadGroup 1-79,text,true,,76072,472,2,2,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.59%2C+54.17%2C+27.89%29,35552,0,1
1544248726626,35552,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-79,,true,,76072,472,2,2,null,35552,0,1
